	Income	Response	Kids	Expenses	TotalAcceptedCmp	NumTotalPurchases	Age	Days_Customer	Related	Single	Unrelated	Post-Graduate	Under-Graduate
984	80763.0	1	0	1415	3	23	72	3175	1.0	0.0	0.0	1.0	0.0
985	65352.0	0	1	405	0	16	48	3169	1.0	0.0	0.0	1.0	0.0
986	82170.0	0	0	1908	0	19	44	3073	1.0	0.0	0.0	1.0	0.0
987	75759.0	1	0	2486	4	26	53	3104	1.0	0.0	0.0	1.0	0.0
988	79689.0	0	0	1315	0	27	46	3063	0.0	1.0	0.0	1.0	0.0
989	35340.0	0	2	45	0	7	66	2857	0.0	1.0	0.0	1.0	0.0
990	85683.0	1	0	1789	5	17	68	2957	0.0	1.0	0.0	1.0	0.0
991	24884.0	0	1	19	0	4	50	3434	1.0	0.0	0.0	1.0	0.0
992	42021.0	0	1	573	1	22	41	3524	1.0	0.0	0.0	1.0	0.0
993	64449.0	0	1	805	0	24	33	2988	0.0	1.0	0.0	1.0	0.0
994	64587.0	0	2	108	0	8	68	2864	0.0	1.0	0.0	1.0	0.0
995	34824.0	0	0	23	0	4	27	2952	0.0	1.0	0.0	1.0	0.0
996	75437.0	0	0	1493	1	23	44	3148	1.0	0.0	0.0	1.0	0.0
997	26091.0	0	2	89	0	9	65	2981	1.0	0.0	0.0	1.0	0.0
998	52845.0	0	1	936	1	25	49	3177	1.0	0.0	0.0	1.0	0.0
999	46086.0	0	1	343	0	16	66	3332	0.0	1.0	0.0	1.0	0.0
1000	78028.0	1	1	528	3	20	66	3485	0.0	1.0	0.0	1.0	0.0
1001	95169.0	1	0	1901	3	12	35	3149	0.0	1.0	0.0	1.0	0.0
1002	56337.0	1	2	724	3	22	41	3316	1.0	0.0	0.0	1.0	0.0
1003	22434.0	0	1	58	0	7	35	3358	1.0	0.0	0.0	1.0	0.0
1004	36930.0	0	1	297	0	16	68	3265	1.0	0.0	0.0	1.0	0.0
1005	36130.0	1	1	488	2	21	68	3369	0.0	1.0	0.0	1.0	0.0
1006	65569.0	0	1	859	0	23	69	3636	1.0	0.0	0.0	1.0	0.0
1007	83844.0	0	0	1574	1	20	70	3063	1.0	0.0	0.0	1.0	0.0
1008	19514.0	0	2	69	1	10	54	3011	1.0	0.0	0.0	1.0	0.0
1009	36736.0	0	2	17	0	4	59	3124	0.0	1.0	0.0	1.0	0.0
1010	77568.0	0	1	2194	3	21	43	3530	1.0	0.0	0.0	1.0	0.0
1011	49187.0	0	1	116	0	8	46	2732	1.0	0.0	0.0	1.0	0.0
1012	30168.0	0	1	279	0	18	44	3218	0.0	1.0	0.0	1.0	0.0
1013	34053.0	0	1	103	0	7	54	3485	1.0	0.0	0.0	1.0	0.0
1014	38196.0	0	2	44	0	9	51	2929	1.0	0.0	0.0	1.0	0.0
1015	59412.0	0	0	406	0	15	71	2928	1.0	0.0	0.0	1.0	0.0
1016	70924.0	0	0	1363	1	20	57	2852	1.0	0.0	0.0	1.0	0.0
1017	54165.0	0	0	236	0	11	53	3254	1.0	0.0	0.0	1.0	0.0
1018	32300.0	0	1	39	0	5	49	3342	1.0	0.0	0.0	1.0	0.0
1019	20180.0	0	0	137	0	8	46	3351	0.0	1.0	0.0	1.0	0.0
1020	34961.0	0	1	79	0	10	49	2867	1.0	0.0	0.0	1.0	0.0
1021	28440.0	0	1	63	0	6	48	3214	1.0	0.0	0.0	1.0	0.0
1022	64504.0	1	3	1314	1	25	69	3309	1.0	0.0	0.0	1.0	0.0
1023	33564.0	0	1	71	0	6	56	2862	1.0	0.0	0.0	1.0	0.0
1024	17345.0	0	1	58	0	7	44	3697	1.0	0.0	0.0	1.0	0.0
1025	56320.0	0	1	702	0	21	55	3186	1.0	0.0	0.0	1.0	0.0
1026	28647.0	1	1	94	2	7	44	3169	0.0	1.0	0.0	1.0	0.0
1027	15038.0	0	1	80	0	7	35	3373	0.0	1.0	0.0	0.0	1.0
1028	32173.0	0	1	22	0	5	64	3394	0.0	1.0	0.0	1.0	0.0
1029	68316.0	0	1	1211	0	32	58	3666	1.0	0.0	0.0	1.0	0.0
1030	74538.0	1	0	1461	2	22	51	3222	1.0	0.0	0.0	1.0	0.0
1031	91700.0	1	0	1968	1	20	51	3385	0.0	1.0	0.0	1.0	0.0
1032	68695.0	0	0	1091	0	16	53	2861	1.0	0.0	0.0	1.0	0.0
1033	31056.0	0	1	55	0	5	45	3380	1.0	0.0	0.0	1.0	0.0
1034	79593.0	0	0	1366	1	19	49	2698	1.0	0.0	0.0	1.0	0.0
1035	28071.0	0	0	313	0	13	42	3526	0.0	1.0	0.0	1.0	0.0
1036	37334.0	0	2	62	0	11	64	2980	1.0	0.0	0.0	1.0	0.0
1037	46423.0	0	2	92	0	9	50	3141	0.0	1.0	0.0	1.0	0.0
1038	37126.0	1	1	72	2	6	51	2948	1.0	0.0	0.0	1.0	0.0
1039	47703.0	0	1	655	0	21	69	3253	1.0	0.0	0.0	1.0	0.0
1040	61180.0	0	1	704	1	18	63	2924	1.0	0.0	0.0	1.0	0.0
1041	38998.0	0	2	54	0	8	68	3697	1.0	0.0	0.0	1.0	0.0
1042	8028.0	0	0	178	0	16	31	3506	0.0	1.0	0.0	1.0	0.0
1043	76081.0	0	0	1033	1	14	60	2894	1.0	0.0	0.0	1.0	0.0
1044	34728.0	1	1	36	1	5	36	3191	1.0	0.0	0.0	1.0	0.0
1045	33168.0	0	1	122	0	10	57	3481	0.0	1.0	0.0	1.0	0.0
1046	33585.0	0	1	122	0	7	56	3134	1.0	0.0	0.0	1.0	0.0
1047	77037.0	0	1	1123	0	27	62	3116	1.0	0.0	0.0	1.0	0.0
1048	35196.0	1	1	497	1	18	38	3450	1.0	0.0	0.0	1.0	0.0
1049	44529.0	0	1	691	1	25	56	3275	1.0	0.0	0.0	1.0	0.0
1050	70924.0	0	0	1363	1	20	57	2852	1.0	0.0	0.0	1.0	0.0
1051	28764.0	0	2	12	1	4	56	2911	1.0	0.0	0.0	1.0	0.0
1052	69098.0	0	0	2440	0	25	73	3355	1.0	0.0	0.0	1.0	0.0
1053	25959.0	1	2	56	1	7	52	3357	0.0	1.0	0.0	1.0	0.0
1054	27100.0	0	1	37	0	5	39	3278	1.0	0.0	0.0	1.0	0.0
1055	70596.0	0	0	968	0	21	37	3637	0.0	1.0	0.0	1.0	0.0
1056	42557.0	0	1	270	0	15	48	3526	1.0	0.0	0.0	1.0	0.0
1057	53312.0	0	0	278	0	12	71	3151	1.0	0.0	0.0	1.0	0.0
1058	72228.0	0	0	1250	0	22	70	3436	0.0	1.0	0.0	1.0	0.0
1059	67605.0	0	0	938	0	17	35	3312	1.0	0.0	0.0	1.0	0.0
1060	62845.0	0	2	1178	1	28	73	3758	1.0	0.0	0.0	1.0	0.0
1061	65196.0	0	2	1155	1	26	64	3196	1.0	0.0	0.0	1.0	0.0
1062	42000.0	1	0	653	1	20	35	3128	0.0	1.0	0.0	1.0	0.0
1063	35860.0	0	2	49	1	6	49	2898	0.0	1.0	0.0	1.0	0.0
1064	65526.0	0	1	506	0	17	58	2729	1.0	0.0	0.0	1.0	0.0
1065	16860.0	0	2	38	0	8	61	3424	1.0	0.0	0.0	1.0	0.0
1066	83528.0	1	0	1650	3	23	30	3032	0.0	1.0	0.0	1.0	0.0
1067	64176.0	0	1	1826	0	33	57	3700	0.0	1.0	0.0	1.0	0.0
1068	22304.0	0	0	18	0	4	66	3669	0.0	1.0	0.0	1.0	0.0
1069	67023.0	0	0	906	0	24	44	2944	1.0	0.0	0.0	1.0	0.0
1070	32892.0	0	1	46	0	8	51	2892	1.0	0.0	0.0	1.0	0.0
1071	70713.0	0	1	1477	0	25	56	3696	1.0	0.0	0.0	1.0	0.0
1072	59925.0	0	1	766	0	23	67	3433	1.0	0.0	0.0	1.0	0.0
1073	39722.0	0	1	47	0	7	69	2982	1.0	0.0	0.0	1.0	0.0
1074	46610.0	0	0	467	0	14	64	3203	1.0	0.0	0.0	1.0	0.0
1075	88347.0	0	0	2116	1	21	61	3336	1.0	0.0	0.0	1.0	0.0
1076	87171.0	0	0	1298	2	25	41	3397	1.0	0.0	0.0	1.0	0.0
1077	26907.0	0	2	22	0	6	46	3170	1.0	0.0	0.0	1.0	0.0
1078	50014.0	0	1	396	0	15	54	3015	0.0	1.0	0.0	1.0	0.0
1079	41014.0	0	1	20	0	4	44	3290	1.0	0.0	0.0	1.0	0.0
1080	66294.0	0	0	967	0	13	57	2961	0.0	1.0	0.0	1.0	0.0
1081	36715.0	1	1	357	1	19	51	3446	1.0	0.0	0.0	1.0	0.0
1082	79456.0	1	0	1401	1	16	66	3533	1.0	0.0	0.0	1.0	0.0
1083	40479.0	0	1	15	0	4	40	3173	1.0	0.0	0.0	1.0	0.0
1084	75345.0	1	0	2087	2	20	52	3369	0.0	1.0	0.0	1.0	0.0
1085	54233.0	0	1	981	0	26	45	3310	1.0	0.0	0.0	1.0	0.0
1086	24163.0	0	2	17	0	6	52	3058	0.0	1.0	0.0	1.0	0.0
1087	84460.0	1	0	523	5	22	64	3311	1.0	0.0	0.0	1.0	0.0
1088	43776.0	0	1	23	0	4	39	2973	1.0	0.0	0.0	1.0	0.0
1089	71691.0	1	0	1192	1	17	64	2961	0.0	1.0	0.0	1.0	0.0
1090	85844.0	0	0	1958	1	20	49	2888	1.0	0.0	0.0	1.0	0.0
1091	39190.0	0	1	133	0	9	48	2921	0.0	1.0	0.0	1.0	0.0
1092	71367.0	0	0	777	0	17	63	3167	1.0	0.0	0.0	1.0	0.0
1093	38578.0	0	2	73	0	9	50	3229	0.0	1.0	0.0	1.0	0.0
1094	57236.0	0	2	121	0	10	57	2700	1.0	0.0	0.0	1.0	0.0
1095	61825.0	0	1	424	0	15	43	3213	0.0	1.0	0.0	1.0	0.0
1096	79803.0	0	1	868	0	13	64	3000	0.0	1.0	0.0	1.0	0.0
1097	80910.0	0	0	756	0	15	36	3463	0.0	1.0	0.0	1.0	0.0
1098	27590.0	0	1	12	0	4	40	3289	1.0	0.0	0.0	1.0	0.0
1099	56775.0	0	1	937	0	25	43	3370	1.0	0.0	0.0	1.0	0.0
1100	83829.0	1	0	1862	4	17	47	3180	0.0	1.0	0.0	1.0	0.0
1101	54210.0	0	1	367	0	14	43	3262	1.0	0.0	0.0	1.0	0.0
1102	38508.0	0	1	443	0	20	36	3363	1.0	0.0	0.0	1.0	0.0
1103	53187.0	0	1	267	0	13	52	3103	1.0	0.0	0.0	1.0	0.0
1104	30023.0	0	1	61	0	6	50	2954	1.0	0.0	0.0	1.0	0.0
1105	76045.0	0	0	1323	1	21	62	3083	0.0	1.0	0.0	1.0	0.0
1106	50870.0	0	1	63	0	6	70	2867	1.0	0.0	0.0	1.0	0.0
1107	15315.0	0	0	64	0	8	52	3335	1.0	0.0	0.0	1.0	0.0
1108	65463.0	0	1	562	1	19	48	3007	1.0	0.0	0.0	1.0	0.0
1109	66480.0	0	2	312	0	19	57	2886	1.0	0.0	0.0	1.0	0.0
1110	76773.0	0	0	1156	0	16	68	3346	0.0	1.0	0.0	1.0	0.0
1111	81698.0	1	0	1104	2	16	39	3399	0.0	1.0	0.0	1.0	0.0
1112	54466.0	0	2	16	0	4	49	2792	0.0	1.0	0.0	1.0	0.0
1113	98777.0	0	0	2008	1	19	62	2989	0.0	1.0	0.0	1.0	0.0
1114	16269.0	0	1	44	0	9	38	3160	0.0	1.0	0.0	1.0	0.0
1115	71819.0	0	1	1574	2	14	51	3162	1.0	0.0	0.0	1.0	0.0
1116	33569.0	1	1	63	2	5	39	3113	1.0	0.0	0.0	1.0	0.0
1117	36262.0	1	0	426	2	12	39	3139	1.0	0.0	0.0	1.0	0.0
1118	22634.0	0	0	96	0	6	56	3386	1.0	0.0	0.0	0.0	1.0
1119	47025.0	0	1	635	0	23	44	3059	1.0	0.0	0.0	1.0	0.0
1120	70566.0	0	1	757	0	22	54	3241	0.0	1.0	0.0	1.0	0.0
1121	31605.0	0	1	125	0	9	43	3441	1.0	0.0	0.0	1.0	0.0
1122	52034.0	0	2	332	0	16	49	3265	0.0	1.0	0.0	1.0	0.0
1123	48526.0	0	1	135	0	8	43	3044	0.0	1.0	0.0	1.0	0.0
1124	46734.0	0	1	330	0	14	68	3445	1.0	0.0	0.0	1.0	0.0
1125	39552.0	1	2	384	1	20	60	3415	0.0	1.0	0.0	1.0	0.0
1126	86358.0	0	2	1722	0	18	56	3547	0.0	1.0	0.0	1.0	0.0
1127	46931.0	0	3	78	0	7	45	2923	1.0	0.0	0.0	1.0	0.0
1128	16581.0	0	0	24	0	4	37	3067	0.0	1.0	0.0	0.0	1.0
1129	63998.0	1	0	1168	1	25	70	3048	0.0	1.0	0.0	1.0	0.0
1130	67381.0	0	1	957	1	17	71	3387	1.0	0.0	0.0	1.0	0.0
1131	25930.0	0	2	15	0	4	55	3119	0.0	1.0	0.0	1.0	0.0
1132	42693.0	0	1	57	0	5	44	2850	1.0	0.0	0.0	1.0	0.0
1133	85606.0	0	1	1956	1	24	46	3422	1.0	0.0	0.0	1.0	0.0
1134	72903.0	1	0	2013	4	21	37	3100	0.0	1.0	0.0	1.0	0.0
1135	49669.0	0	1	326	0	14	48	2893	1.0	0.0	0.0	1.0	0.0
1136	36778.0	0	2	77	0	9	54	3639	1.0	0.0	0.0	1.0	0.0
1137	85696.0	1	0	1313	1	20	60	3338	0.0	1.0	0.0	1.0	0.0
1138	10979.0	0	0	30	0	8	33	2895	0.0	1.0	0.0	1.0	0.0
1139	49678.0	0	1	315	0	14	61	3369	1.0	0.0	0.0	1.0	0.0
1140	56129.0	0	1	660	0	22	69	3231	1.0	0.0	0.0	1.0	0.0
1141	37155.0	0	1	74	0	7	33	3371	1.0	0.0	0.0	1.0	0.0
1142	21282.0	0	1	46	0	7	44	2728	0.0	1.0	0.0	1.0	0.0
1143	33419.0	0	1	86	0	8	60	3173	0.0	1.0	0.0	1.0	0.0
1144	63285.0	0	0	1103	0	25	77	3271	0.0	1.0	0.0	1.0	0.0
1145	21255.0	0	1	61	0	11	48	3016	1.0	0.0	0.0	1.0	0.0
1146	42162.0	1	1	145	2	9	41	3079	1.0	0.0	0.0	1.0	0.0
1147	54450.0	0	2	684	0	31	66	3510	1.0	0.0	0.0	1.0	0.0
1148	57744.0	0	1	411	0	16	68	3057	1.0	0.0	0.0	1.0	0.0
1149	26576.0	1	1	27	2	4	36	3481	0.0	1.0	0.0	1.0	0.0
1150	57513.0	0	0	1060	0	27	79	3244	0.0	1.0	0.0	1.0	0.0
1151	68142.0	0	1	1459	0	24	58	3526	1.0	0.0	0.0	1.0	0.0
1152	7500.0	0	1	18	0	4	43	3526	1.0	0.0	0.0	1.0	0.0
1153	83145.0	1	0	1833	2	26	48	3502	1.0	0.0	0.0	1.0	0.0
1154	54197.0	0	1	237	0	12	62	2974	1.0	0.0	0.0	1.0	0.0
1155	23091.0	0	2	48	0	10	59	2889	0.0	1.0	0.0	1.0	0.0
1156	46049.0	1	2	515	1	26	46	3200	1.0	0.0	0.0	1.0	0.0
1157	56715.0	0	0	1020	0	15	48	3635	1.0	0.0	0.0	1.0	0.0
1158	79410.0	0	0	1370	0	11	61	2888	1.0	0.0	0.0	1.0	0.0
1159	57304.0	0	1	1026	0	25	71	3095	1.0	0.0	0.0	1.0	0.0
1160	44375.0	0	1	301	0	12	57	2955	1.0	0.0	0.0	1.0	0.0
1161	54450.0	0	2	684	0	31	66	3510	1.0	0.0	0.0	1.0	0.0
1162	59594.0	0	1	499	1	17	57	3474	1.0	0.0	0.0	1.0	0.0
1163	80685.0	0	0	1004	0	21	28	3533	1.0	0.0	0.0	1.0	0.0
1164	40344.0	0	1	218	0	12	48	3116	1.0	0.0	0.0	1.0	0.0
1165	62710.0	0	1	606	0	22	50	3259	1.0	0.0	0.0	1.0	0.0
1166	48985.0	0	1	75	0	6	54	3275	1.0	0.0	0.0	1.0	0.0
1167	35322.0	0	3	106	0	9	54	3533	1.0	0.0	0.0	1.0	0.0
1168	77142.0	0	0	990	0	17	74	3253	1.0	0.0	0.0	1.0	0.0
1169	81657.0	0	0	1097	0	16	53	3015	0.0	1.0	0.0	1.0	0.0
1170	14421.0	0	0	16	1	4	26	2989	1.0	0.0	0.0	0.0	1.0
1171	20130.0	0	0	34	0	5	48	2961	1.0	0.0	0.0	1.0	0.0
1172	74214.0	0	0	1711	0	16	32	3529	1.0	0.0	0.0	1.0	0.0
1173	66726.0	0	2	438	1	17	65	2702	1.0	0.0	0.0	1.0	0.0
1174	23724.0	0	1	75	0	7	43	3189	1.0	0.0	0.0	0.0	1.0
1175	47353.0	0	1	225	0	13	62	3085	1.0	0.0	0.0	1.0	0.0
1176	33444.0	0	2	18	0	4	70	3697	1.0	0.0	0.0	1.0	0.0
1177	54386.0	0	1	470	0	17	41	3265	1.0	0.0	0.0	1.0	0.0
1178	28510.0	0	2	91	0	9	41	3299	0.0	1.0	0.0	1.0	0.0
1179	90638.0	0	0	2525	1	18	31	2993	0.0	1.0	0.0	1.0	0.0
1180	48070.0	0	1	504	0	19	72	3389	1.0	0.0	0.0	1.0	0.0
1181	43140.0	0	1	235	0	11	65	3281	1.0	0.0	0.0	1.0	0.0
1182	54959.0	1	1	1232	2	21	61	3383	0.0	1.0	0.0	1.0	0.0
1183	15056.0	0	2	88	0	12	64	3338	0.0	1.0	0.0	0.0	1.0
1184	26954.0	0	1	17	0	4	51	2820	0.0	1.0	0.0	1.0	0.0
1185	22327.0	0	1	24	0	5	37	3363	0.0	1.0	0.0	1.0	0.0
1186	44393.0	0	2	60	0	7	57	3168	1.0	0.0	0.0	1.0	0.0
1187	62000.0	0	1	1020	1	26	70	3165	0.0	1.0	0.0	1.0	0.0
1188	31497.0	0	1	155	0	10	60	3604	1.0	0.0	0.0	1.0	0.0
1189	45894.0	0	2	51	0	5	48	2979	1.0	0.0	0.0	1.0	0.0
1190	78579.0	1	0	1812	1	16	52	3411	0.0	1.0	0.0	1.0	0.0
1191	67369.0	1	1	1461	3	25	53	3446	0.0	1.0	0.0	1.0	0.0
1192	58401.0	0	1	96	0	6	62	2927	0.0	1.0	0.0	1.0	0.0
1193	62307.0	0	1	160	0	9	70	2989	0.0	1.0	0.0	1.0	0.0
1194	43641.0	0	2	139	0	10	53	3290	1.0	0.0	0.0	1.0	0.0
1195	63841.0	0	1	908	0	22	54	3291	0.0	1.0	0.0	1.0	0.0
1196	46891.0	0	1	183	0	8	57	3393	1.0	0.0	0.0	1.0	0.0
1197	70091.0	0	1	1161	1	19	53	3312	1.0	0.0	0.0	1.0	0.0
1198	78075.0	0	0	988	0	14	50	2913	1.0	0.0	0.0	1.0	0.0
1199	59184.0	0	1	1072	0	27	61	3515	0.0	1.0	0.0	1.0	0.0
1200	54809.0	0	2	174	0	12	45	3089	1.0	0.0	0.0	1.0	0.0
1201	58113.0	0	1	758	0	22	63	3377	1.0	0.0	0.0	1.0	0.0
1202	51412.0	0	1	195	0	11	64	3037	1.0	0.0	0.0	1.0	0.0
1203	15287.0	1	1	31	2	6	43	3484	0.0	1.0	0.0	1.0	0.0
1204	66636.0	0	0	1084	0	17	65	3173	1.0	0.0	0.0	1.0	0.0
1205	50965.0	0	1	685	1	22	66	3351	1.0	0.0	0.0	1.0	0.0
1206	84618.0	0	0	1672	1	26	57	3076	1.0	0.0	0.0	1.0	0.0
1207	18351.0	0	0	43	0	6	32	3100	1.0	0.0	0.0	1.0	0.0
1208	40451.0	0	2	49	1	5	65	2990	1.0	0.0	0.0	1.0	0.0
1209	36317.0	0	1	133	0	9	57	3260	1.0	0.0	0.0	1.0	0.0
1210	42213.0	0	1	363	1	15	65	3058	1.0	0.0	0.0	1.0	0.0
1211	65748.0	0	1	545	0	18	67	3297	1.0	0.0	0.0	1.0	0.0
1212	77044.0	0	1	1065	1	31	50	3102	1.0	0.0	0.0	1.0	0.0
1213	74918.0	0	0	2047	1	21	53	3065	1.0	0.0	0.0	1.0	0.0
1214	56721.0	0	2	296	0	15	50	3463	1.0	0.0	0.0	1.0	0.0
1215	42160.0	1	2	140	1	11	47	3223	0.0	1.0	0.0	1.0	0.0
1216	61559.0	0	1	530	0	17	57	3204	0.0	1.0	0.0	1.0	0.0
1217	33629.0	0	2	152	0	13	59	3547	1.0	0.0	0.0	1.0	0.0
1218	68682.0	0	0	1598	0	24	31	3241	1.0	0.0	0.0	1.0	0.0
1219	34377.0	0	1	114	0	8	59	3383	0.0	1.0	0.0	1.0	0.0
1220	8940.0	0	1	101	0	10	36	3533	0.0	1.0	0.0	0.0	1.0
1221	26228.0	0	1	25	0	4	49	3137	1.0	0.0	0.0	1.0	0.0
1222	77297.0	0	0	789	1	22	65	3376	0.0	1.0	0.0	1.0	0.0
1223	40211.0	0	2	87	1	7	41	3191	1.0	0.0	0.0	1.0	0.0
1224	33438.0	0	2	90	0	11	64	3137	0.0	1.0	0.0	1.0	0.0
1225	75032.0	0	1	1215	0	20	63	3284	1.0	0.0	0.0	1.0	0.0
1226	61284.0	0	0	811	1	22	67	3058	0.0	1.0	0.0	1.0	0.0
1227	22518.0	1	1	61	2	7	36	3472	1.0	0.0	0.0	1.0	0.0
1228	54730.0	0	1	405	0	18	47	3175	1.0	0.0	0.0	1.0	0.0
1229	38452.0	0	2	72	0	9	67	2948	1.0	0.0	0.0	1.0	0.0
1230	44421.0	0	2	189	0	14	51	3356	0.0	1.0	0.0	1.0	0.0
1231	38197.0	0	1	40	0	5	36	3222	1.0	0.0	0.0	1.0	0.0
1232	41986.0	0	1	63	0	10	44	2792	0.0	1.0	0.0	1.0	0.0
1233	28427.0	0	1	52	0	7	39	3322	1.0	0.0	0.0	1.0	0.0
1234	37395.0	0	1	39	0	5	46	3001	1.0	0.0	0.0	1.0	0.0
1235	64722.0	0	1	805	0	25	51	2891	1.0	0.0	0.0	1.0	0.0
1236	55249.0	0	1	130	0	8	66	2930	1.0	0.0	0.0	1.0	0.0
1237	84906.0	0	0	1631	3	24	50	3302	1.0	0.0	0.0	1.0	0.0
1238	28691.0	0	1	34	0	5	33	3305	1.0	0.0	0.0	1.0	0.0
1239	44213.0	0	2	152	0	12	70	3069	0.0	1.0	0.0	1.0	0.0
1240	25707.0	0	1	21	0	5	38	3019	0.0	1.0	0.0	0.0	1.0
1241	59062.0	0	3	71	0	7	55	3333	1.0	0.0	0.0	1.0	0.0
1242	76624.0	0	1	899	1	23	60	2893	0.0	1.0	0.0	1.0	0.0
1243	66000.0	0	0	711	0	10	75	2927	1.0	0.0	0.0	1.0	0.0
1244	27683.0	0	1	351	0	16	44	3669	1.0	0.0	0.0	1.0	0.0
1245	1730.0	0	0	8	0	15	51	2899	0.0	1.0	0.0	1.0	0.0
1246	7500.0	0	1	119	0	11	30	3696	0.0	1.0	0.0	0.0	1.0
1247	40521.0	0	2	21	0	4	54	3278	1.0	0.0	0.0	1.0	0.0
1248	20427.0	0	1	10	0	4	49	2954	1.0	0.0	0.0	1.0	0.0
1249	65106.0	0	1	973	1	27	47	2893	1.0	0.0	0.0	1.0	0.0
1250	69969.0	1	0	1536	3	13	57	3163	1.0	0.0	0.0	1.0	0.0
1251	67433.0	0	2	992	1	28	70	3205	1.0	0.0	0.0	1.0	0.0
1252	77766.0	1	1	1529	2	34	55	3349	1.0	0.0	0.0	1.0	0.0
1253	74716.0	0	1	860	0	17	50	3059	1.0	0.0	0.0	1.0	0.0
1254	68118.0	0	1	928	0	23	59	3111	0.0	1.0	0.0	1.0	0.0
1255	55158.0	1	2	418	1	18	52	3556	1.0	0.0	0.0	1.0	0.0
1256	62972.0	1	1	587	1	16	67	3700	1.0	0.0	0.0	1.0	0.0
1257	74190.0	0	1	641	0	19	47	2698	1.0	0.0	0.0	1.0	0.0
1258	39356.0	0	2	23	1	4	46	2959	1.0	0.0	0.0	1.0	0.0
1259	76653.0	0	0	2279	2	23	53	3174	1.0	0.0	0.0	1.0	0.0
1260	35860.0	0	2	49	1	6	49	2898	0.0	1.0	0.0	1.0	0.0
1261	90687.0	1	0	1779	2	17	39	3260	0.0	1.0	0.0	1.0	0.0
1262	73450.0	0	0	1804	2	27	40	3270	1.0	0.0	0.0	1.0	0.0
1263	31454.0	0	2	48	0	8	62	3244	1.0	0.0	0.0	1.0	0.0
1264	47139.0	1	2	83	1	7	70	2883	0.0	1.0	0.0	1.0	0.0
1265	83829.0	1	0	1862	4	17	47	3180	0.0	1.0	0.0	1.0	0.0
1266	53378.0	1	2	793	1	29	59	3500	1.0	0.0	0.0	1.0	0.0
1267	19656.0	0	1	84	0	9	52	3188	1.0	0.0	0.0	1.0	0.0
1268	45579.0	0	1	183	0	10	74	3170	1.0	0.0	0.0	1.0	0.0
1269	85485.0	0	0	1383	0	19	64	2865	0.0	1.0	0.0	1.0	0.0
1270	55956.0	0	0	999	1	16	78	2852	1.0	0.0	0.0	1.0	0.0
1271	64191.0	0	1	825	0	24	59	3380	0.0	1.0	0.0	1.0	0.0
1272	38808.0	1	1	246	2	14	50	3529	0.0	1.0	0.0	1.0	0.0
1273	57183.0	0	2	610	0	25	56	3324	1.0	0.0	0.0	1.0	0.0
1274	23748.0	0	1	76	0	9	54	3442	0.0	1.0	0.0	1.0	0.0
1275	66303.0	0	1	1286	1	22	51	3345	1.0	0.0	0.0	1.0	0.0
1276	37368.0	0	1	30	1	4	47	3052	1.0	0.0	0.0	1.0	0.0
1277	40800.0	0	3	99	0	8	58	3401	1.0	0.0	0.0	1.0	0.0
1278	71847.0	0	0	1192	1	22	44	3503	0.0	1.0	0.0	1.0	0.0
1279	46149.0	0	1	362	0	18	47	3069	1.0	0.0	0.0	1.0	0.0
1280	78687.0	1	0	2130	2	19	39	3516	1.0	0.0	0.0	1.0	0.0
1281	49118.0	1	0	1229	3	28	51	3537	0.0	1.0	0.0	1.0	0.0
1282	37633.0	0	2	38	0	6	65	3504	1.0	0.0	0.0	1.0	0.0
1283	39767.0	0	0	485	0	17	71	3200	1.0	0.0	0.0	1.0	0.0
1284	26997.0	0	0	434	0	13	71	3636	1.0	0.0	0.0	0.0	1.0
1285	33986.0	0	1	44	0	5	52	3329	0.0	1.0	0.0	1.0	0.0
1286	57091.0	1	1	496	2	18	50	3440	1.0	0.0	0.0	1.0	0.0
1287	46831.0	0	2	78	0	7	53	3184	1.0	0.0	0.0	1.0	0.0
1288	83151.0	1	0	2346	4	23	50	3127	1.0	0.0	0.0	1.0	0.0
1289	52531.0	0	0	794	0	21	51	3403	1.0	0.0	0.0	1.0	0.0
1290	15759.0	0	0	17	0	4	66	3273	1.0	0.0	0.0	1.0	0.0
1291	22804.0	0	1	26	0	5	51	3190	0.0	1.0	0.0	1.0	0.0
1292	43050.0	0	1	76	0	8	49	2960	1.0	0.0	0.0	1.0	0.0
1293	42997.0	0	2	15	0	4	45	3209	0.0	1.0	0.0	1.0	0.0
1294	48918.0	0	2	62	0	7	59	2699	0.0	1.0	0.0	1.0	0.0
1295	60033.0	0	1	198	0	10	68	2949	1.0	0.0	0.0	1.0	0.0
1296	34043.0	0	1	49	0	5	44	3104	1.0	0.0	0.0	1.0	0.0
1297	57811.0	0	1	802	1	25	56	3227	1.0	0.0	0.0	1.0	0.0
1298	78569.0	1	0	1736	2	15	76	2987	1.0	0.0	0.0	1.0	0.0
1299	7500.0	0	2	57	0	10	44	3406	0.0	1.0	0.0	1.0	0.0
1300	157733.0	0	1	59	0	2	51	3306	1.0	0.0	0.0	1.0	0.0
1301	94384.0	1	0	2302	4	18	69	3309	1.0	0.0	0.0	1.0	0.0
1302	23148.0	0	0	37	0	6	37	2988	1.0	0.0	0.0	1.0	0.0
1303	44267.0	0	2	310	0	16	52	3346	0.0	1.0	0.0	1.0	0.0
1304	71626.0	0	0	1305	1	19	43	3757	1.0	0.0	0.0	1.0	0.0
1305	60894.0	0	1	832	0	26	56	3223	1.0	0.0	0.0	1.0	0.0
